walk,124,23,244
walk,115,0,243
walk,114,-14,243
walk,114,-37,243
walk,113,-59,243
walk,112,-73,244
walk,109,-88,180
cast,Job - Merchant Pipe
quest,Smuggler Isutade,Delivering Smuggled Goods (Lvl 110),danger
wait,2000
walk,112,-79,234
walk,113,-55,243
walk,114,-34,243
walk,116,-7,243
walk,113,17,244
walk,84,6,243
walk,58,26,243
walk,46,44,243
walk,17,47,243
walk,0,48,244
walk,-11,47,244
walk,-34,48,147
walk,-75,47,11
walk,-118,47,12
walk,-162,47,12
walk,-216,47,71
walk,-396,88,0
walk,-601,111,0
walk,-670,105,559
walk,-721,104,575
walk,-790,104,547
walk,-847,136,633
walk,-880,182,791
walk,-906,240,952
walk,-944,274,1088
walk,-992,289,1205
walk,-1022,304,1275
walk,-1076,336,1328
walk,-1117,358,1358
walk,-1151,384,1384
walk,-1187,416,1391
walk,-1238,455,1386
walk,-1290,475,1382
walk,-1325,482,1381
walk,-1357,503,1403
walk,-1379,531,1407
walk,-1400,557,1399
walk,-1423,581,1353
walk,-1437,602,1359
walk,-1455,635,1300
walk,-1472,673,1223
walk,-1486,722,1055
walk,-1499,759,1008
walk,-1505,785,1003
walk,-1510,817,963
walk,-1511,836,955
walk,-1506,873,867
walk,-1491,894,816
walk,-1472,933,672
walk,-1469,956,628
walk,-1476,985,608
walk,-1485,1004,584
walk,-1516,1029,524
walk,-1542,1052,497
walk,-1554,1079,500
walk,-1561,1111,494
walk,-1560,1139,485
walk,-1568,1163,454
walk,-1589,1182,407
walk,-1606,1233,83
walk,-1629,1238,87
walk,-1667,1274,-44
walk,-1691,1301,12
walk,-1733,1302,132
walk,-1755,1326,184
walk,-1771,1351,149
walk,-1822,1358,182
walk,-1860,1374,231
walk,-1884,1381,252
wait,5000
teleport,Tunnel Manager Maryokuk,Tunnel Manager Salhap
wait,5000
walk,-2779,2111,178
walk,-2824,2129,181
walk,-2857,2150,188
walk,-2889,2185,175
walk,-2947,2198,187
walk,-3016,2214,191
walk,-3084,2208,217
walk,-3134,2211,211
walk,-3191,2220,180
walk,-3222,2229,180
walk,-3258,2264,180
walk,-3300,2286,180
walk,-3348,2298,192
walk,-3378,2304,207
walk,-3417,2342,186
walk,-3481,2368,180
walk,-3532,2382,197
walk,-3582,2397,230
walk,-3633,2399,259
walk,-3673,2396,256
walk,-3727,2413,251
walk,-3768,2443,244
walk,-3811,2469,193
walk,-3858,2449,184
walk,-3903,2432,199
walk,-3942,2432,217
walk,-4015,2460,180
walk,-4054,2481,210
walk,-4106,2503,225
walk,-4151,2519,228
walk,-4208,2517,213
walk,-4247,2519,265
walk,-4286,2504,291
walk,-4330,2489,255
walk,-4398,2480,239
walk,-4446,2497,246
walk,-4488,2485,267
walk,-4535,2464,269
walk,-4592,2482,268
walk,-4642,2503,266
walk,-4698,2524,253
walk,-4749,2550,249
walk,-4782,2593,256
walk,-4823,2671,180
walk,-4869,2715,180
walk,-4899,2750,203
walk,-4930,2791,180
walk,-4949,2834,180
walk,-4965,2874,180
walk,-4975,2889,180
walk,-5013,2890,180
walk,-5114,2872,180
walk,-5148,2871,180
walk,-5185,2866,192
walk,-5222,2856,180
walk,-5227,2870,180
walk,-5239,2891,180
walk,-5280,2890,180
walk,-5333,2892,180
walk,-5375,2891,180
walk,-5399,2889,180
walk,-5429,2861,180
walk,-5487,2809,144
walk,-5531,2782,178
walk,-5557,2746,226
walk,-5576,2717,273
walk,-5609,2657,223
walk,-5643,2586,166
walk,-5662,2550,204
walk,-5700,2508,212
walk,-5749,2500,188
walk,-5798,2487,175
walk,-5842,2489,154
walk,-5877,2494,174
walk,-5915,2491,175
walk,-5954,2468,179
walk,-5992,2444,179
walk,-6046,2413,180
walk,-6105,2401,180
walk,-6160,2384,180
walk,-6234,2381,197
walk,-6276,2372,180
walk,-6320,2365,176
walk,-6372,2373,223
walk,-6414,2364,267
walk,-6455,2351,259
walk,-6495,2339,257
walk,-6537,2329,257
walk,-6582,2312,237
walk,-6603,2306,246
walk,-6652,2291,272
walk,-6690,2264,306
walk,-6732,2218,283
walk,-6761,2181,264
walk,-6795,2143,247
walk,-6827,2104,176
walk,-6851,2087,181
walk,-6883,2107,222
walk,-6909,2154,295
walk,-6937,2178,314
walk,-6973,2179,291
walk,-7184,2190,0
walk,-7224,2189,191
walk,-7263,2189,207
walk,-7305,2204,230
walk,-7339,2218,278
walk,-7367,2228,320
walk,-7402,2230,345
walk,-7429,2246,375
walk,-7467,2277,354
walk,-7490,2318,326
walk,-7503,2347,335
walk,-7546,2375,300
walk,-7588,2396,269
walk,-7636,2415,219
walk,-7673,2419,217
walk,-7722,2415,180
walk,-7762,2413,183
walk,-7817,2426,180
walk,-7854,2396,182
walk,-7881,2363,164
walk,-7902,2335,213
walk,-7958,2301,171
walk,-8001,2304,180
walk,-8043,2301,176
walk,-8077,2301,180
walk,-8109,2302,177
walk,-8145,2304,136
walk,-8190,2300,107
walk,-8260,2296,55
walk,-8358,2276,16
walk,-8409,2270,17
walk,-8474,2271,9
walk,-8522,2269,13
walk,-8571,2269,0
walk,-8629,2276,0
walk,-8653,2267,21
walk,-8693,2249,0
walk,-8692,2217,-9
wait,5000
teleport,Pirate Morgun,Harbor Manager Gale
wait,5000
walk,-11489,1193,-246
walk,-11524,1262,-207
walk,-11534,1294,-170
walk,-11549,1330,-171
walk,-11562,1378,-130
walk,-11559,1410,-79
walk,-11550,1434,-18
walk,-11529,1478,0
walk,-11506,1543,0
walk,-11487,1594,0
walk,-11489,1639,0
walk,-11477,1673,0
walk,-11467,1719,0
walk,-11460,1765,0
walk,-11458,1804,0
walk,-11460,1845,0
walk,-11457,1890,-1
walk,-11452,1926,0
walk,-11453,1969,-2
walk,-11459,2019,0
walk,-11452,2062,0
walk,-11450,2110,2
walk,-11443,2143,0
walk,-11465,2183,-20
walk,-11480,2220,-73
walk,-11493,2259,-94
walk,-11496,2300,-122
walk,-11481,2330,-133
walk,-11464,2364,-130
walk,-11444,2402,-130
walk,-11425,2430,-137
walk,-11391,2448,-138
walk,-11367,2479,-142
walk,-11331,2511,-125
walk,-11305,2539,-123
walk,-11270,2571,-79
walk,-11242,2605,-35
walk,-11209,2634,-3
walk,-11169,2645,0
walk,-11132,2645,7
walk,-11050,2644,37
walk,-11018,2643,79
walk,-10991,2641,79
walk,-10989,2614,81
walk,-10988,2590,83
walk,-10988,2568,83
walk,-10974,2558,87
walk,-10965,2552,79
quest,Smuggler Raul,Delivering Smuggled Goods (Lvl 110),danger
dismount
wait,2000
stop
