walk,-16264,-621,668
walk,-16296,-617,654
walk,-16327,-598,682
walk,-16358,-566,700
walk,-16377,-544,713
walk,-16401,-522,726
walk,-16419,-501,755
walk,-16439,-481,786
walk,-16462,-458,785
walk,-16485,-435,785
walk,-16504,-415,785
walk,-16520,-399,785
walk,-16537,-383,785
walk,-16556,-362,785
walk,-16574,-343,798
walk,-16583,-339,847
walk,-16606,-337,863
walk,-16629,-340,863
walk,-16650,-352,863
quest,Trader Dena,Collecting Trade Goods - Chest of Gold! (Lvl 100-110),danger
walk,-16632,-339,863
walk,-16596,-330,862
walk,-16585,-335,862
walk,-16569,-350,790
walk,-16551,-370,785
walk,-16538,-380,785
walk,-16523,-397,785
walk,-16508,-412,785
walk,-16491,-428,785
walk,-16471,-449,785
walk,-16454,-465,788
walk,-16438,-480,785
walk,-16418,-503,752
walk,-16399,-526,724
walk,-16380,-553,705
walk,-16358,-575,695
walk,-16330,-598,683
walk,-16306,-618,655
walk,-16280,-633,635
walk,-16258,-644,641
walk,-16240,-639,641
walk,-16241,-638,673
